Timestamp                       (process)[PID]    
2026-04-26 05:02:28.932420-0500  localhost launchd[1]: [pid/167 [WindowServer]:] Service stub created for com.apple.StreamingUnzipService.privileged
2026-04-26 05:02:28.932426-0500  localhost launchd[1]: [pid/167 [WindowServer]:] Service stub created for com.apple.StreamingUnzipService
2026-04-26 05:02:28.932640-0500  localhost launchd[1]: [pid/167 [WindowServer]:] Service stub created for com.apple.textkit.nsattributedstringagent
2026-04-26 05:02:28.932687-0500  localhost launchd[1]: [pid/167 [WindowServer]:] Service stub created for com.apple.speech.SpeechSynthesisServerXPC
2026-04-26 05:02:28.932801-0500  localhost launchd[1]: [pid/167 [WindowServer]:] Service stub created for com.apple.ImageIOXPCService
2026-04-26 05:02:28.933037-0500  localhost launchd[1]: [pid/167 [WindowServer]:] Service stub created for com.apple.CoreGraphics.CGPDFService
2026-04-26 05:02:28.933063-0500  localhost launchd[1]: [pid/167 [WindowServer]:] Service stub created for com.apple.foundation.UserScriptService
2026-04-26 05:02:28.933218-0500  localhost launchd[1]: [pid/167 [WindowServer]:] Service stub created for com.apple.extensionkitservice
2026-04-26 05:02:28.933231-0500  localhost launchd[1]: [pid/167 [WindowServer]:] Service stub created for com.apple.audio.Core-Audio-Driver-Service.helper
2026-04-26 05:02:28.933237-0500  localhost launchd[1]: [pid/167 [WindowServer]:] Service stub created for com.apple.audio.Core-Audio-Driver-Service
2026-04-26 05:02:28.933244-0500  localhost launchd[1]: [pid/167 [WindowServer]:] Service stub created for com.apple.audio.DriverHelper
2026-04-26 05:02:28.933463-0500  localhost launchd[1]: [pid/167 [WindowServer]:] Service stub created for com.apple.audio.AUHostingService.x86-64
2026-04-26 05:02:28.933474-0500  localhost launchd[1]: [pid/167 [WindowServer]:] Service stub created for com.apple.audio.AUHostingService.arm64e
2026-04-26 05:02:28.933482-0500  localhost launchd[1]: [pid/167 [WindowServer]:] Service stub created for com.apple.audio.AudioConverterService
2026-04-26 05:02:28.933494-0500  localhost launchd[1]: [pid/167 [WindowServer]:] Service stub created for com.apple.audio.CarbonComponentScanner.x86-64
2026-04-26 05:02:28.933503-0500  localhost launchd[1]: [pid/167 [WindowServer]:] Service stub created for com.apple.audio.ComponentTagHelper
2026-04-26 05:02:28.933508-0500  localhost launchd[1]: [pid/167 [WindowServer]:] Service stub created for com.apple.audio.InfoHelper
2026-04-26 05:02:28.933514-0500  localhost launchd[1]: [pid/167 [WindowServer]:] Service stub created for com.apple.audio.SandboxHelper
2026-04-26 05:02:28.933533-0500  localhost launchd[1]: [pid/167 [WindowServer]:] Service stub created for com.apple.internal.DataDetectorsRemoteScanner
2026-04-26 05:02:28.933581-0500  localhost launchd[1]: [pid/167 [WindowServer]:] Service stub created for com.apple.OSLogService
2026-04-26 05:02:28.933704-0500  localhost launchd[1]: [pid/167 [WindowServer]:] Service stub created for com.apple.CMValidateMovieDataReferenceService
2026-04-26 05:02:28.933729-0500  localhost launchd[1]: [pid/167 [WindowServer]:] Service stub created for com.apple.CoreDisplay.XPCService
2026-04-26 05:02:28.933929-0500  localhost launchd[1]: [pid/167 [WindowServer]:] Service stub created for com.apple.coremedia.videodecoder
2026-04-26 05:02:28.933933-0500  localhost launchd[1]: [pid/167 [WindowServer]:] Service stub created for com.apple.coremedia.videodecoder.zonto
2026-04-26 05:02:28.933936-0500  localhost launchd[1]: [pid/167 [WindowServer]:] Service stub created for com.apple.coremedia.videoencoder
2026-04-26 05:02:28.933940-0500  localhost launchd[1]: [pid/167 [WindowServer]:] Service stub created for com.apple.coremedia.videoencoder.zonto
2026-04-26 05:02:28.934067-0500  localhost launchd[1]: [pid/167 [WindowServer]:] Service stub created for com.apple.ColorSyncXPCAgent
2026-04-26 05:02:28.934109-0500  localhost launchd[1]: [pid/167 [WindowServer]:] Service stub created for com.apple.security.pboxd
2026-04-26 05:02:28.934158-0500  localhost launchd[1]: [pid/167 [WindowServer]:] Service stub created for com.apple.BiomeWriteService
2026-04-26 05:02:28.934348-0500  localhost launchd[1]: [pid/167 [WindowServer]:] Service stub created for com.apple.security.XPCAcmeService
2026-04-26 05:02:28.934420-0500  localhost launchd[1]: [user/88/com.apple.security.XPCTimeStampingService:] created the implicit endpoint upfront
2026-04-26 05:02:28.934422-0500  localhost launchd[1]: [user/88/com.apple.security.XPCTimeStampingService:] draining messages from com.apple.security.XPCTimeStampingService
2026-04-26 05:02:28.934447-0500  localhost launchd[1]: [pid/167 [WindowServer]:] Service stub created for com.apple.MTLCompilerService
2026-04-26 05:02:28.956839-0500  localhost WindowServer[167]: (libxpc.dylib) [com.apple.xpc:connection] [0x60000320c0f0] invalidated because the current process cancelled the connection by calling xpc_connection_cancel()
2026-04-26 05:02:28.963453-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:default] Loaded 9 HID plugins (/System/Library/HIDPlugins) (
2026-04-26 05:02:28.963471-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:default] Loaded 0 HID plugins (/AppleInternal/Library/HIDPlugins) (
2026-04-26 05:02:28.963486-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:default] Loaded 0 HID plugins (/usr/appleinternal/lib/HIDPlugins) (
2026-04-26 05:02:28.963504-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:default] Loaded 0 HID plugins (/Library/Apple/System/Library/HIDPlugins) (
2026-04-26 05:02:28.964132-0500  localhost WindowServer[167]: (CoreFoundation) [com.apple.CFBundle:loading] Cannot find executable for CFBundle/CFPlugIn 0x6000034100e0 </System/Library/HIDPlugins/AppleSPUHIDStatistics.plugin> (not loaded)
2026-04-26 05:02:28.964143-0500  localhost WindowServer[167]: (CoreFoundation) [com.apple.CFBundle:plugin] Cannot find function pointer AppleSPUHIDStatisticsFactory for factory <CFUUID 0x600000d0a600> 75F07127-BB06-490A-B1B9-81AE65DF0646 in CFBundle/CFPlugIn 0x6000034100e0 </System/Library/HIDPlugins/AppleSPUHIDStatistics.plugin> (not loaded)
2026-04-26 05:02:28.969346-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:default] Add session filter:IOHIDSessionFilterRef uuid:D0B2936C-B6AD-4938-99A9-478E12F86146 name:com.apple.iokit.hid.IOHIDNXEventTranslatorSessionFilter
2026-04-26 05:02:28.971743-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:default] Add session filter:IOHIDSessionFilterRef uuid:4BCB36B3-F522-40B0-9909-D7F69DC5A345 name:com.apple.iokit.hid.IOHIDEventSystemStatistics
2026-04-26 05:02:28.974809-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:default] Add session filter:IOHIDSessionFilterRef uuid:D1E7372E-24D1-440C-B386-6BAB259F44F6 name:com.apple.iokit.hid.IOHIDDFREventFilter
2026-04-26 05:02:28.977836-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:default] Loaded 3 HID plugins (/System/Library/HIDPlugins/SessionFilters) (
2026-04-26 05:02:28.977856-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:default] Loaded 0 HID plugins (/AppleInternal/Library/HIDPlugins/SessionFilters) (
2026-04-26 05:02:28.977869-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:default] Loaded 0 HID plugins (/usr/appleinternal/lib/HIDPlugins/SessionFilters) (
2026-04-26 05:02:28.977880-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:default] Loaded 0 HID plugins (/Library/Apple/System/Library/HIDPlugins/SessionFilters) (
2026-04-26 05:02:28.984351-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:default] Loading session filter:file:///System/Library/HIDPlugins/SessionFilters/IOAnalytics.plugin/Contents/MacOS/IOAnalytics
2026-04-26 05:02:28.984513-0500  localhost WindowServer[167]: (IOAnalytics) [com.apple.ioanalytics:default] Initializing
2026-04-26 05:02:28.984628-0500  localhost WindowServer[167]: (IOAnalytics) [com.apple.accessories:AppleUSBCLightningAdapterAnalytics] Starting AppleUSBCLightningAdapterAnalytics...
2026-04-26 05:02:28.984632-0500  localhost WindowServer[167]: (IOAnalytics) [com.apple.accessories:AppleUSBCLightningAdapterAnalytics] Starting matching notifications...
2026-04-26 05:02:28.984640-0500  localhost WindowServer[167]: (IOAnalytics) [com.apple.accessories:AppleUSBCLightningAdapterAnalytics] Starting event monitoring...
2026-04-26 05:02:28.984753-0500  localhost WindowServer[167]: (IOAnalytics) [com.apple.accessories:ApplePCIeAnalytics] Starting ApplePCIeAnalytics...
2026-04-26 05:02:28.984754-0500  localhost WindowServer[167]: (IOAnalytics) [com.apple.accessories:ApplePCIeAnalytics] Starting event monitoring...
2026-04-26 05:02:28.984834-0500  localhost WindowServer[167]: (libxpc.dylib) [com.apple.xpc:connection] [0x6000032101e0] activating connection: mach=true listener=false peer=false name=com.apple.analyticsd
2026-04-26 05:02:28.985293-0500  localhost WindowServer[167]: (IOAnalytics) [com.apple.accessories:ApplePCIeAnalytics] Sending analytics event... (eventName: com.apple.accessories.IOPCIDevice.FirstMatch)
2026-04-26 05:02:28.985554-0500  localhost WindowServer[167]: (IOAnalytics) [com.apple.accessories:ApplePCIeAnalytics] Sending analytics event... (eventName: com.apple.accessories.IOPCIDevice.FirstMatch)
2026-04-26 05:02:28.985777-0500  localhost WindowServer[167]: (IOAnalytics) [com.apple.accessories:ApplePCIeAnalytics] Sending analytics event... (eventName: com.apple.accessories.IOPCIDevice.FirstMatch)
2026-04-26 05:02:28.985950-0500  localhost WindowServer[167]: (IOAnalytics) [com.apple.accessories:ApplePCIeAnalytics] Sending analytics event... (eventName: com.apple.accessories.IOPCIDevice.FirstMatch)
2026-04-26 05:02:28.986120-0500  localhost WindowServer[167]: (IOAnalytics) [com.apple.accessories:ApplePCIeAnalytics] Sending analytics event... (eventName: com.apple.accessories.IOPCIDevice.FirstMatch)
2026-04-26 05:02:28.986287-0500  localhost WindowServer[167]: (IOAnalytics) [com.apple.accessories:ApplePCIeAnalytics] Sending analytics event... (eventName: com.apple.accessories.IOPCIDevice.FirstMatch)
2026-04-26 05:02:28.986353-0500  localhost WindowServer[167]: (CoreAnalytics) [com.apple.CoreAnalytics:client] Received configuration update from daemon (initial)
2026-04-26 05:02:28.987343-0500  localhost WindowServer[167]: (IOAnalytics) [com.apple.ioanalytics:default] Lazy initialization started
2026-04-26 05:02:28.987353-0500  localhost WindowServer[167]: (IOAnalytics) [com.apple.accessories:AppleFireWireAnalytics] Starting AppleFireWireAnalytics...
2026-04-26 05:02:28.987380-0500  localhost WindowServer[167]: (IOAnalytics) [com.apple.accessories:AppleFireWireAnalytics] Starting event monitoring...
2026-04-26 05:02:28.987392-0500  localhost WindowServer[167]: (IOAnalytics) [com.apple.ioanalytics:default] Events are not used.  Lazy initialization aborted.
2026-04-26 05:02:28.987393-0500  localhost WindowServer[167]: (IOAnalytics) [com.apple.ioanalytics:default] Tearing down
2026-04-26 05:02:28.988031-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:default] Add session filter:IOHIDSessionFilterRef uuid:C18E5105-6B16-48A6-8539-B295059AFE47 name:IOAnalyticsHIDSessionFilter <IOAnalyticsHIDSessionFilter: 0x600000318cf0>
2026-04-26 05:02:28.991541-0500  localhost launchd[1]: [pid/167 [WindowServer]:] Service stub created for com.apple.ZhuGeService
2026-04-26 05:02:28.991997-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:default] Loading session filter:file:///System/Library/HIDPlugins/SessionFilters/IOHIDRemoteSensorSessionFilter.plugin/Contents/MacOS/IOHIDRemoteSensorSessionFilter
2026-04-26 05:02:28.993083-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:default] Add session filter:IOHIDSessionFilterRef uuid:652C9CEA-E7AC-4947-8A41-A891522BBB9E name:IOHIDRemoteSensorSessionFilter <IOHIDRemoteSensorSessionFilter: 0x600000d0ace0>
2026-04-26 05:02:29.006107-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:default] Loading session filter:file:///System/Library/HIDPlugins/SessionFilters/CoreRCPlugin.plugin/Contents/MacOS/CoreRCPlugin
2026-04-26 05:02:29.006270-0500  localhost WindowServer[167]: (CoreRCPlugin) [com.apple.CoreRCPlugin:default] CoreRCPlugin::initWithSession: <HIDSession: 0x60000360c1a0>
2026-04-26 05:02:29.006336-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:default] Add session filter:IOHIDSessionFilterRef uuid:AD8A4E2A-DCF7-4385-9D17-B75473A77688 name:CoreRCPlugin <CoreRCPlugin: 0x6000029183c0>
2026-04-26 05:02:29.008367-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:default] IOHIDService compatibility thread running at priority 63 and schedule 2.
2026-04-26 05:02:29.008706-0500  localhost WindowServer[167]: (CoreRCPlugin) [com.apple.CoreRCPlugin:default] CoreRCDisplayPowerNotification registering notification
2026-04-26 05:02:29.009992-0500  localhost WindowServer[167]: (CoreRCPlugin) [com.apple.CoreRCPlugin:default] serviceNotificationCallbackCEC
2026-04-26 05:02:29.009999-0500  localhost WindowServer[167]: (CoreRCPlugin) [com.apple.CoreRCPlugin:default] terminationNotificationCallbackCEC
2026-04-26 05:02:29.010021-0500  localhost WindowServer[167]: (CoreRCPlugin) [com.apple.CoreRCPlugin:default] serviceNotificationCallbackEDID
2026-04-26 05:02:29.010025-0500  localhost WindowServer[167]: (CoreRCPlugin) [com.apple.CoreRCPlugin:default] terminationNotificationCallbackEDID
2026-04-26 05:02:29.013506-0500  localhost WindowServer[167]: (libxpc.dylib) [com.apple.xpc:connection] [0x60000320c0f0] activating connection: mach=true listener=false peer=false name=com.apple.hidpreferenceshelper
2026-04-26 05:02:29.014352-0500  localhost WindowServer[167]: (libxpc.dylib) [com.apple.xpc:connection] [0x60000320c0f0] invalidated because the current process cancelled the connection by calling xpc_connection_cancel()
2026-04-26 05:02:29.015908-0500  localhost WindowServer[167]: (HIDAnalytics) HIDAnalytics Timer Send event com.apple.hid.analytics.service
2026-04-26 05:02:29.016135-0500  localhost locationd[381]: [com.apple.locationd.Utility:Database] {"msg":"getColumnInfo", "table":<private>, "name":"GenerationTimestamp", "isFound":1}
2026-04-26 05:02:29.016300-0500  localhost locationd[381]: [com.apple.locationd.Utility:Database] {"msg":"getColumnInfo", "table":<private>, "name":"GenerationTimestamp", "isFound":1}
2026-04-26 05:02:29.016446-0500  localhost locationd[381]: [com.apple.locationd.Utility:Database] {"msg":"getColumnInfo", "table":<private>, "name":"RecordingTimestamp", "isFound":1}
2026-04-26 05:02:29.016475-0500  localhost locationd[381]: [com.apple.locationd.Utility:Database] {"msg":"getColumnInfo", "table":<private>, "name":"ReceivedTimestamp", "isFound":1}
2026-04-26 05:02:29.016785-0500  localhost locationd[381]: [com.apple.locationd.Utility:Database] {"msg":"getColumnInfo", "table":<private>, "name":"GenerationTimestamp", "isFound":1}
2026-04-26 05:02:29.017005-0500  localhost locationd[381]: [com.apple.locationd.Utility:Database] {"msg":"getColumnInfo", "table":<private>, "name":"ReceivedTimestamp", "isFound":1}
2026-04-26 05:02:29.017122-0500  localhost locationd[381]: [com.apple.locationd.Utility:Database] {"msg":"getColumnInfo", "table":<private>, "name":"LastActiveTimestamp", "isFound":1}
2026-04-26 05:02:29.025881-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:default] Add filter:IOHIDServiceFilter uuid:DC9D9555-A016-4F83-BF6D-BFBE47989031 name:com.apple.iokit.hid.IOHIDEventProcessorFilter  for service:0x1000004ab
2026-04-26 05:02:29.030379-0500  localhost launchd[1]: [pid/381 [locationd]:] Service stub created for com.apple.CoreDisplay.XPCService
2026-04-26 05:02:29.030803-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:default] Loaded 6 HID plugins (/System/Library/HIDPlugins/ServiceFilters) (
2026-04-26 05:02:29.030820-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:default] Loaded 0 HID plugins (/AppleInternal/Library/HIDPlugins/ServiceFilters) (
